"N" "K_means" "K_sd" "lambda_means" "lambda_sd" "c_means" "c_sd" "fitness_means" "fitness_sd" "r"
"6432" 964 950.187147980072 0.0785732182270094 2.66182603472522 0.218363335922187 -0.783644564933503 0.178810275316617 0.974394074399122 0.0025268186759842 1.01453698047726
"6433" 952 950.186100396382 0.0801685449300492 2.66309842816904 0.220872443785454 -0.77958188233891 0.18046847716498 0.996611581751236 0.000341183307004976 1.00190899404113
"6434" 969 950.187001207224 0.0801269013429564 2.6708683228844 0.224189708823212 -0.788633059586026 0.182791691603506 0.965187846635292 0.00349029644590866 1.01979925927094
"6435" 913 950.185308733403 0.0808406169965377 2.67086912993365 0.228048201542009 -0.786225145148001 0.1789319997453 1.07225311873448 0.00740481315019921 0.960865203459133
"6436" 991 950.189465629845 0.0801496509836796 2.67107973014883 0.223480111635117 -0.789653615237202 0.183582512687572 0.92594229847373 0.0073978645936326 1.04294989141255
"6437" 942 950.188180371792 0.0801949085884647 2.66994269712147 0.228570101452674 -0.781942157510514 0.175977555690445 1.01547220802152 0.00157779398719802 0.991382569746776
"6438" 957 950.186727711544 0.080741487832789 2.67148216251098 0.236030250104695 -0.779035303106973 0.183083071928159 0.987325464904849 0.00126536667683273 1.0071704561743
"6439" 921 950.183315355653 0.0814431428822365 2.68075817394709 0.238494977849767 -0.784463993220523 0.178926808822393 1.05625710744156 0.00576380733957241 0.969286647235297
"6440" 919 950.176590570502 0.084826251405578 2.68193636699727 0.242648158023729 -0.777359082428109 0.17472060763238 1.0599638614228 0.00603333931963595 0.967188635375891
"6441" 949 950.180732565732 0.0825555611917601 2.68033589015747 0.24532387198174 -0.777842737157764 0.177286591000194 1.00221569301573 0.000302558279097367 0.99875736002082
"6442" 977 950.180997061933 0.0817202169885965 2.67424774839815 0.245298666654565 -0.78223839527272 0.169713077572728 0.950905088583787 0.00457288554689161 1.02822515186159
"6443" 908 950.18514773627 0.0785403800988684 2.66904218389665 0.259398042001296 -0.777413981022749 0.165662990759911 1.08190398946892 0.00784557016393548 0.955603233920492
"6444" 984 950.183720371237 0.0808512391433697 2.6748190646884 0.254678655189598 -0.774276267116033 0.170243722616676 0.938759265043639 0.00573931943244249 1.03558920122895
"6445" 887 950.187386174254 0.0794988928467823 2.67999485334519 0.254057283078697 -0.776031324298187 0.171081189136014 1.12484911161304 0.0124433208569291 0.933500078938465
"6446" 989 950.190517894683 0.079489104555161 2.68049304462908 0.261335814155334 -0.790218890770791 0.177208800688887 0.929423725362786 0.00679607970972566 1.04084389538143
"6447" 900 950.190584321055 0.0814523136539088 2.68747632390166 0.259420174718919 -0.781198554059632 0.176949296297381 1.09837205299581 0.0100747966896942 0.947178402786513
"6448" 996 950.192841902112 0.0820490075273099 2.67251388519853 0.25673327471712 -0.782279866294351 0.183576343128934 0.917588803006334 0.00822722848711522 1.04820827528672
"6449" 882 950.191912061874 0.0820780408226157 2.67633511757036 0.264465537137046 -0.780698138568827 0.182755010847656 1.13567389464298 0.0145006803620409 0.928233537671458
"6450" 1000 950.195210145615 0.0816175734980212 2.67808517800737 0.262261676698159 -0.780466580125995 0.190303451549272 0.910823114462759 0.00921638399468176 1.05241532405405
"6451" 878 950.198141628126 0.0843959056492734 2.67294442427786 0.260914641807625 -0.782925126494234 0.194623219582635 1.14432252432048 0.0164595579339828 0.92401780379783
"6452" 982 950.197803040664 0.086873618269752 2.67137268877212 0.26170791813447 -0.78520598356504 0.198327358915131 0.941955714488561 0.00628601503327438 1.03346902808822
"6453" 933 950.19616718332 0.0911312924838962 2.67778871181902 0.259800548106861 -0.782785434475207 0.195614594875915 1.03276971740413 0.00367666875282078 0.981902508369093
"6454" 967 950.19340175395 0.0916467205407563 2.68527690849906 0.262975536914937 -0.78009379995114 0.195287996162844 0.96899492387302 0.00333308526992271 1.01768755520195
"6455" 973 950.190528695157 0.0906444998055986 2.67503299618091 0.260540765623804 -0.778062873326862 0.193042703154585 0.958192679038133 0.00444622634636801 1.02400515540411
"6456" 908 950.190495967022 0.090577542722156 2.67125607026576 0.254964186442991 -0.785963491543164 0.192964318924596 1.08232909373899 0.00915231754802159 0.955597855223668
"6457" 1029 950.18687432551 0.0885889711261042 2.65919925882258 0.260795417116978 -0.779251412833209 0.183263980992968 0.862642380098733 0.0134688016842675 1.0829448688506
"6458" 893 950.18627979634 0.0923429058041295 2.65808664605147 0.255724043156333 -0.777962075518265 0.184427974737139 1.1124908758694 0.0120627337950347 0.939815717178534
"6459" 1007 950.187609027238 0.0936488686720849 2.67119039506088 0.259886611090353 -0.784411724500692 0.188046062877427 0.898696179036641 0.0102954600341586 1.05979070915366
"6460" 887 950.190840689556 0.0928498509537225 2.66423893252252 0.259627151996971 -0.780112845587659 0.194366031762073 1.1251069984352 0.014121101254614 0.933496685104123
"6461" 992 950.198387134403 0.0943571575185672 2.68233672162814 0.266203756556394 -0.793950961393774 0.198791378839384 0.924044829155104 0.00817709670839067 1.04399251086046
"6462" 947 950.190392451 0.0954145089998607 2.67650277370627 0.272163884008747 -0.778891321722335 0.191902889776358 1.00599393594736 0.000710977051998192 0.996642365070888
"6463" 962 950.195148147473 0.094456514072583 2.687071007397 0.271893102750661 -0.783346053138433 0.189739123371123 0.978082929570822 0.00228864544610289 1.0124236077984
"6464" 868 950.192301768314 0.0928401253837936 2.68282670277139 0.270628298465294 -0.783151141536668 0.191634166902974 1.16571252470406 0.0185288621859705 0.913499297336599
"6465" 1007 950.19407858326 0.0902241923844602 2.667231135757 0.264353215472149 -0.785718794173043 0.190689555324028 0.8986223041264 0.0104779059149638 1.05978349339057
"6466" 919 950.195725375375 0.0882007744249925 2.66543602959958 0.260183151686135 -0.778029921099212 0.192640689295945 1.06000923071744 0.00662406668920771 0.967169158372028
"6467" 986 950.197048637994 0.0930090313038278 2.67763276189917 0.261867083133182 -0.773765437441581 0.202335657480286 0.935303021165464 0.00722146935948503 1.03767950175527
"6468" 887 950.193894287092 0.0952148699539201 2.67736322592531 0.261387609248346 -0.758364415426934 0.201096448512471 1.12359610226142 0.0145810451486994 0.933493685165694
"6469" 1005 950.193803595293 0.0957959470821028 2.68801961896148 0.27229403255677 -0.76473766393396 0.197458758899437 0.903172690252202 0.0104851303395033 1.05767896633017
"6470" 905 950.188754247393 0.0961594177586228 2.68906269497442 0.276576551777631 -0.767899856443161 0.204876982436784 1.08751579453084 0.0103974374454787 0.952442339434773
"6471" 1006 950.189603618724 0.0936735416106057 2.68185369317876 0.279855195903536 -0.769146787163266 0.201154801151726 0.901232996146879 0.0108737367313977 1.05873606295915
"6472" 840 950.195857306219 0.0942498113481366 2.67552594654825 0.283238019212057 -0.76065721923558 0.203969649208256 1.22433408382262 0.0272811899345325 0.884028270109889
"6473" 1024 950.195703145911 0.0973001413469127 2.69588551503878 0.283496184228356 -0.769720441171128 0.205435403546223 0.871544261714753 0.0142663564423975 1.07767273269047
"6474" 891 950.198818513767 0.0985635043094233 2.6849962449119 0.282436493466001 -0.77152880982983 0.207629157619321 1.11628550973097 0.0141009680954548 0.937698492820311
"6475" 993 950.203050648014 0.0951794574927531 2.69080868476834 0.284256402182241 -0.772395709012753 0.20393257037327 0.923227990049402 0.00858501938441956 1.04503979367652
"6476" 894 950.205681188445 0.0970468665193977 2.70491979020616 0.286726038231021 -0.784943920051148 0.205181564664223 1.11101373187415 0.0132129292058906 0.940848931656411
"6477" 984 950.201902314561 0.0972390754428167 2.70027478733448 0.286508323506487 -0.787489820841579 0.201676018173724 0.938361448037696 0.00677164677731406 1.03556938541494
"6478" 894 950.204964404581 0.095535222445796 2.70616363893999 0.291025551338242 -0.790499468921477 0.207249770420127 1.1113597590606 0.0133263612136033 0.940849641382582
"6479" 1042 950.206754316095 0.0941477874119942 2.72205157564374 0.293964743993204 -0.792216525582617 0.206042533299449 0.841082608662043 0.0172392944569423 1.09660344474185
"6480" 913 950.203881823422 0.0942376706284311 2.70708419856465 0.293003569832593 -0.773206235089777 0.201072028250825 1.07178399347919 0.00835604590291029 0.960846421978378
"6481" 917 950.204658717683 0.0894711097437909 2.71545670787918 0.300572984035758 -0.774166562363676 0.194286769869391 1.06387774356877 0.00716535683808078 0.965055255819843
"6482" 995 950.208072501732 0.0852864483961269 2.70234265276979 0.299235851063404 -0.777727383075585 0.198337772837474 0.919564290931735 0.00871680293456057 1.04713907279312
"6483" 979 950.204931265343 0.0845101887446214 2.68958589753217 0.300283887778251 -0.770966491231551 0.19540344170324 0.947713487133561 0.0056545565863978 1.03030406156313
"6484" 906 950.205211385968 0.0837314699101345 2.69585595609092 0.300513139412237 -0.768024015100492 0.197195373422087 1.08553573811636 0.00977543129644637 0.953478247797136
"6485" 1014 950.205563547089 0.0852612679932834 2.68650034477613 0.300137168344037 -0.763558923453354 0.200364423601283 0.888269867591765 0.0122404281530829 1.06713751097685
"6486" 949 950.202538098029 0.0860211997463048 2.67349137662331 0.299928401875206 -0.760827271072967 0.199184824927301 1.00223293875504 0.000324520567134845 0.998734440237935
"6487" 930 950.203794954314 0.0852240997198272 2.66609675813106 0.29327537449914 -0.755072308029115 0.20601834562609 1.03798934780179 0.00453704162770678 0.978737408688959
"6488" 981 950.205430978093 0.0837371549737972 2.67993521109727 0.295717893081605 -0.752635498651977 0.201695427874415 0.944749488054881 0.00623736039048057 1.03240832773415
"6489" 940 950.203152972742 0.0817458032009835 2.68121495434553 0.295392709867306 -0.741838118154649 0.198614670419799 1.0188752103498 0.0021952520637684 0.989262135217273
"6490" 941 950.205091669307 0.0821186645865964 2.68126735299866 0.291793544119289 -0.740242849636568 0.201178505140889 1.01699814323189 0.00200472539450829 0.990312521212515
"6491" 942 950.204784105519 0.0827702860688763 2.6791068586537 0.285278522796151 -0.734577495241817 0.207639787809338 1.01508847078942 0.0018462098457662 0.991365246478692
"6492" 949 950.205625838428 0.0869877873964893 2.67676583729298 0.28274862371376 -0.739689155516603 0.207533555308892 1.00221270033599 0.000341391198966615 0.998731194800742
"6493" 919 950.204148581724 0.0857642406252248 2.69536849144968 0.286037128248771 -0.738558425002678 0.204904375599184 1.05869248340509 0.00704225299797489 0.967160584777178
"6494" 1032 950.202445453372 0.0874087603625962 2.70125749986594 0.292791638594059 -0.74658669200651 0.206686251215006 0.860457999871766 0.0158022232235533 1.08608434438158
"6495" 838 950.203379254353 0.0870244715427081 2.69732484219051 0.290530035053035 -0.730357619055923 0.198874269506721 1.22491449959506 0.027005614114862 0.88191645946113
"6496" 1024 950.201104240755 0.0865229285846505 2.70023557620832 0.291816342034588 -0.754018743535962 0.196717367691918 0.872645700306647 0.0136877858876316 1.07766660702653
"6497" 899 950.200853216235 0.0857382605540864 2.70900293974347 0.294827870174771 -0.760872956147871 0.194377885877506 1.09929937687651 0.0112909160831303 0.946115757481242
"6498" 979 950.205780844612 0.0826002895363795 2.7079497864188 0.288627476424409 -0.761365525156828 0.199471493694896 0.948007746436061 0.00575803690889064 1.03030314036797
"6499" 916 950.202495982644 0.0819333454475617 2.70190745017087 0.287850397710906 -0.757374100698464 0.19712422357191 1.06521646891638 0.00748541758344266 0.964005045106439
"6500" 961 950.198103437059 0.0811246143028226 2.6885535815785 0.285884798719398 -0.749959038848579 0.189411017923994 0.980300743349074 0.00208582609163933 1.01136804685662
"6501" 903 950.200949574481 0.079265063238105 2.67510655943348 0.280624805678218 -0.745815691962848 0.192341440128074 1.09037573254259 0.0101856068912681 0.950325297406177
"6502" 966 950.200523148946 0.0777571814432786 2.68123992955282 0.278564747707764 -0.746231007056418 0.18829120837465 0.971373110121595 0.00304093631571078 1.01662751857755
"6503" 911 950.199400101493 0.0763751691783404 2.67231311772656 0.279611977010147 -0.740464395366571 0.193374415160215 1.07430464189627 0.0084069615287271 0.958746132551435
"6504" 874 950.20097749861 0.0767490514909117 2.66493441295661 0.277157199666006 -0.740713354654331 0.199566818837771 1.1490420057352 0.0175991558376981 0.91980541032571
"6505" 1027 950.201406339255 0.0746079872193864 2.65940499476363 0.272221725122169 -0.742448470026169 0.199953547434356 0.868570704186481 0.0145028134180731 1.08082348978689
"6506" 861 950.19752312745 0.074942436243039 2.65337527488523 0.272187293173482 -0.738120454375373 0.203141608183557 1.17600861123475 0.0212041161401494 0.906127388299363
"6507" 1007 950.195992312273 0.0724669589363772 2.65684378463742 0.280907502644232 -0.730077416151348 0.20090259482089 0.901677954556052 0.0111329185947259 1.05978135894837
"6508" 854 950.19474387112 0.0702584693522234 2.66116069144213 0.284133017501674 -0.726913633688136 0.199673126375712 1.18964530047108 0.0225261786937721 0.898763127778186
"6509" 1011 950.194827134422 0.0731087664948925 2.64439671601783 0.27654891790276 -0.726168991573397 0.197230188252901 0.895334245831817 0.0116668107890211 1.06399232149995
"6510" 889 950.194556386706 0.0750441008294026 2.64571078628252 0.278590615989981 -0.732689462556364 0.200915058226802 1.11758729807621 0.0139439158488395 0.935597866799606
"6511" 972 950.1931651069 0.0744429168562261 2.64894414393564 0.279908121969146 -0.73558847567381 0.201430084626761 0.960928161755851 0.00448133728260631 1.02294989660407
"6512" 918 950.189919590383 0.0737062503561768 2.63957306391869 0.276618228703788 -0.747793464747797 0.197489732084643 1.06088507657851 0.00698559286996785 0.966122646718606
"6513" 989 950.19561889306 0.0758866914321486 2.63348763519083 0.271073146579101 -0.749554747092178 0.205916123376624 0.930968303991687 0.00795160972696787 1.04083830774988
"6514" 933 950.196240658519 0.0747189287180252 2.6355766052235 0.268974556992254 -0.743402911498713 0.202689104580454 1.03202820183963 0.00377390350832058 0.981902432442165
"6515" 1021 950.19822024947 0.0744344522806001 2.63969022183685 0.261765389115832 -0.741232313173724 0.203119183644963 0.878214240721826 0.0136955777496222 1.07451264193269
"6516" 875 950.198924338733 0.0723679937854021 2.63423759330027 0.26381022379771 -0.733438359391098 0.197255443745324 1.14621595959154 0.0170950436320957 0.920859809022552
"6517" 1004 950.203794618947 0.0713845778275098 2.63658312214421 0.262208801179155 -0.731021798283786 0.195285590176061 0.906563789023537 0.0102580525402641 1.05661543943068
"6518" 877 950.202510312616 0.0699272358167636 2.63060222332147 0.260449100581236 -0.714986858274123 0.188460834096609 1.14055495875177 0.0158855269165024 0.922961148262455
"6519" 1017 950.201636250356 0.0694591128270621 2.64012738686877 0.264046395484383 -0.716850614944893 0.191301279141496 0.886248889634378 0.0122666108002877 1.07029914620358
"6520" 932 950.204536027698 0.0712331737584959 2.65274382009191 0.268975188460634 -0.725325528022468 0.196912135376371 1.0335851125655 0.00388170055959371 0.980841455352548
"6521" 994 950.202723984419 0.0716249297058382 2.65623070244314 0.266163696532697 -0.733501273471618 0.191381112882238 0.923153663223112 0.00831936293889891 1.04609255994545
"6522" 906 950.202514859235 0.071349016646034 2.67105251337841 0.270853037521548 -0.72530014039741 0.193929639264068 1.08340996200539 0.00954344834540414 0.953480953619888
"6523" 1010 950.20085245557 0.0729175840763223 2.6762577640821 0.274632278565755 -0.730195065976435 0.194434173236105 0.896811185974939 0.0112676387408302 1.06293316554063
"6524" 917 950.195457474351 0.0720934285379223 2.66731947746807 0.271377837216541 -0.734932535445421 0.196178391616609 1.0623982329577 0.0071633045239394 0.965064600958433
"6525" 1001 950.201145377781 0.0753724232450348 2.67107773673914 0.270564778832544 -0.744697290875696 0.197149098656302 0.910894613363614 0.00981372915523193 1.05346115911281
"6526" 894 950.203380291781 0.0752709460290441 2.67012578747271 0.265331133672797 -0.749221044124719 0.208119718790069 1.10866827785756 0.0132351890257566 0.940851209901482
"6527" 1071 950.204189923611 0.0752196639596609 2.67439973577708 0.268031090300669 -0.753260420863439 0.207110796417496 0.800440814270654 0.0220798163427909 1.12712616020573
"6528" 870 950.206171597481 0.0754545904456713 2.68191512460309 0.276987178163478 -0.762329633627834 0.199311303663403 1.1594954486543 0.0186034701003228 0.915590769671976
"6529" 993 950.20982278573 0.0758289599139211 2.68924205656 0.27992535344517 -0.768320685528533 0.204388818759427 0.923410363635828 0.00864941709884585 1.04503234568637
"6530" 912 950.215288826021 0.075623968716023 2.70046626780373 0.281078074358842 -0.761749520848435 0.206579033593475 1.07331159281137 0.00876965100823296 0.95978249426692
"6531" 983 950.215904376717 0.0773294472193863 2.68379432293091 0.275688845073873 -0.765562757641958 0.212987809845791 0.94087016515941 0.00699972383565972 1.0345017332085
"6532" 918 950.213403397474 0.0776868860690549 2.68577293244109 0.280254772981248 -0.770088121170527 0.212816271371165 1.06175641860364 0.00756174512414529 0.966098769726574
"6533" 987 950.213381637265 0.0769320328241059 2.67183434783833 0.270934287414128 -0.764760072439719 0.215288064734661 0.933914453593861 0.0079005312905378 1.03871406051907
"6534" 898 950.216409103453 0.079309453393946 2.67849360579533 0.270175644573777 -0.763457730962322 0.21425520724513 1.10146386449323 0.0126035081714004 0.945047876880257
"6535" 992 950.221211534647 0.0800088122617326 2.67717787348369 0.273616200578357 -0.771863827867235 0.219530697570378 0.924998217946543 0.00908658379281197 1.04396743406504
"6536" 871 950.220228130427 0.0797673291521827 2.68560853019211 0.280570287025318 -0.769326589678331 0.210957646117501 1.15807941080547 0.0195170964852023 0.916629613025294
"6537" 1027 950.217033067081 0.0787853871744594 2.68289626358816 0.283501182078991 -0.776778355955748 0.207585293069015 0.86618458452363 0.0149777006000213 1.0808057151797
"6538" 868 950.218551522324 0.0786834124170799 2.67953582090143 0.284138604579058 -0.767958197785344 0.207576431937751 1.16431351704595 0.0200193770122932 0.913474061950692
"6539" 1035 950.214888485754 0.0760237074185297 2.66205005253583 0.278298966464016 -0.75429724750608 0.206215507239477 0.855056663877752 0.0162509402155591 1.08922730273082
"6540" 877 950.222036991116 0.0779684609683405 2.67160254385157 0.280835140087316 -0.760553422041559 0.211694201116075 1.14458035167247 0.0179460330972205 0.922942181784192
"6541" 998 950.22045989222 0.0787641214248251 2.67914684255935 0.287056451354248 -0.7588209059725 0.210358904442539 0.915309585778514 0.00986887501612005 1.0502825840155
"6542" 923 950.218210267188 0.0764154361889167 2.66259341177455 0.282463434560154 -0.759156822340101 0.218263997095766 1.05161413835964 0.00649494845952692 0.971355831773068
"6543" 1034 950.218222474529 0.0768933089873833 2.66758744839509 0.283111113770926 -0.760510049523605 0.219178751956926 0.856166497436493 0.0171657686045283 1.08817109117029
"6544" 883 950.221471569956 0.0748324040446289 2.65767000645602 0.27935994387514 -0.738558381019807 0.221663489453291 1.13033453998728 0.0170502200962176 0.929257048402734
"6545" 1019 950.219719660002 0.0768594715800364 2.65750344267449 0.281452694162644 -0.744804043203474 0.217793254681117 0.881285800853415 0.0143376337923877 1.07238355394751
"6546" 939 950.223689348685 0.0788014441756361 2.6622125874071 0.276975636807975 -0.740512220316928 0.217907200463478 1.02076358463239 0.00262777549969311 0.988188371354562
"6547" 968 950.226031250345 0.0809877058428202 2.66510277001886 0.283530634881529 -0.737717049288833 0.217960525954752 0.968006360127976 0.00397390661348725 1.01870499035505
"6548" 972 950.225473783141 0.0830377296138629 2.66952552090165 0.277829445143188 -0.733927704363958 0.216591101294388 0.961030876353591 0.00481316936290618 1.02291511522015
"6549" 919 950.226459230897 0.0817559512616678 2.66862400209382 0.272294109805713 -0.730088293040314 0.218084517753761 1.05843327150975 0.00746923030465185 0.967137876526642
"6550" 987 950.224602149565 0.0838539530352991 2.6862475954763 0.275055834562788 -0.723073026166715 0.216043537060198 0.935480830198073 0.00794767406741341 1.03870179509901
"6551" 931 950.223511940242 0.0841273527759814 2.69680957577696 0.278896068308786 -0.72131613177979 0.214441149674466 1.03542401153434 0.00446818213448309 0.979769484022775
"6552" 939 950.222858883415 0.0837836354835253 2.70655454282057 0.283687976528451 -0.715939439998299 0.213491485827465 1.02047105424325 0.00257341826200935 0.988189235000511
"6553" 1004 950.221692328884 0.0843752164814159 2.70921427659416 0.279203624842679 -0.714820310257567 0.211712781226952 0.907559323919684 0.0111358238622395 1.05659553776268
"6554" 897 950.222148075653 0.0824318490812929 2.70497501906106 0.279717677870098 -0.703195037117055 0.212985539906851 1.09996064393087 0.0127613305106838 0.943989783669602
"6555" 1040 950.221499983988 0.081764609275209 2.71001785540156 0.27986168280708 -0.71012593741986 0.211477356561881 0.851088636720607 0.0176293519726948 1.09448165508518
"6556" 917 950.223596166533 0.0795976508487463 2.71241676930599 0.279549714646579 -0.69535323511323 0.209466631701058 1.06104623693765 0.00765970490665721 0.965036022783936
"6557" 911 950.221864079398 0.082711657807446 2.71130136339114 0.284005503908429 -0.702048938540336 0.202440612849051 1.0727333322466 0.00880810315846097 0.958723467053247
"6558" 1039 950.21780723022 0.0824386727390349 2.70048662616176 0.274328833346326 -0.69967090177832 0.195851832872321 0.85343102484853 0.0161767278041825 1.09343351818313
"6559" 925 950.216654986521 0.080538733123227 2.70586041378218 0.278674325553834 -0.693812860889276 0.191634487607123 1.04596236116201 0.00525902816380526 0.973462204799095
"6560" 1003 950.217186579786 0.0796082358998751 2.70484470393864 0.278949245762088 -0.693301437655246 0.190433535318555 0.910291651013527 0.0098559567470667 1.05554815695368
"6561" 879 950.219029792038 0.0801435262169042 2.71115726076389 0.285252555553519 -0.695744556568258 0.191298077070801 1.13524452480865 0.0156599136688458 0.925049880544252
"6562" 985 950.224131900082 0.0795830939976843 2.72918858841469 0.292913851903486 -0.701074451075062 0.19990197609781 0.939671535731008 0.00696600555905698 1.0365975425507
"6563" 905 950.225556205971 0.0812882873310527 2.72653224958057 0.295962285528917 -0.699659254694173 0.206055718183312 1.08420109832467 0.01039680979631 0.952405451620827
"6564" 1006 950.222370184115 0.0798329107462429 2.71536711128442 0.293347605168928 -0.696098159980949 0.206136652332582 0.905323336715612 0.011208028424786 1.05869955451067
"6565" 949 950.217667653761 0.0800990896703306 2.7131643033272 0.293192796400199 -0.69275513371416 0.201467471418284 1.00217326861315 0.000312542903272669 0.998718538188448
"6566" 897 950.218156549058 0.0830374229233668 2.72225407224197 0.293910888913557 -0.693645970605941 0.203354497794094 1.0993967463525 0.0121366301309507 0.94399374903303
"6567" 1044 950.21766706909 0.0866973934847116 2.73256520399899 0.30271870220436 -0.688832570525679 0.194969293435559 0.846896727953412 0.0169976744801435 1.09869563172844
"6568" 899 950.213111466253 0.0869119560960554 2.73259176976237 0.305221247033099 -0.682217803460649 0.194984166222621 1.09484005127648 0.011155515803831 0.946103552089249
"6569" 1038 950.210621199326 0.0858517179823807 2.72029780466492 0.302589352535364 -0.677980683578517 0.192009679507552 0.856732400042169 0.0158713230080642 1.0923893890913
"6570" 874 950.20927893948 0.0820090098050124 2.71792948870053 0.301323909800387 -0.66974142489803 0.191298827427133 1.14303017471628 0.0166465172442522 0.919797374506239
"6571" 1053 950.208317912728 0.0833968823188476 2.7256943784982 0.303303350151556 -0.672365035795207 0.192061687314828 0.835072218127982 0.0182055211319315 1.10817804911777
"6572" 851 950.21153584877 0.0837928276052712 2.7367473387593 0.3037708464272 -0.676083983374723 0.192506312037302 1.19068203728317 0.0223824688191056 0.895590053260982
"6573" 1026 950.206413814005 0.084562193248001 2.7309473381121 0.3001358768753 -0.680772999378166 0.193220492289459 0.874780214527842 0.014002793900615 1.07976539106042
"6574" 917 950.205945893689 0.0840224892375708 2.71623942980621 0.298054563019602 -0.681496026032348 0.191389231055436 1.0604996252293 0.00695425985162351 0.96505394852854
"6575" 956 950.206636480281 0.0813146928443767 2.70913415734827 0.290417078680846 -0.680185151531133 0.197067263998814 0.989808405758405 0.0012006162550062 1.00609695122861
"6576" 993 950.207045275383 0.0808081435345984 2.7184505187116 0.294042265313037 -0.681704098478825 0.196810125611965 0.92710633462165 0.00841097577547738 1.04503540037657
"6577" 931 950.206716632854 0.0799973008952345 2.71646409862843 0.289964977437825 -0.689238947553057 0.200104250554992 1.03472926537768 0.00413893726275104 0.979786801864636
"6578" 985 950.210462324547 0.0806292502713709 2.70623573230999 0.285528801191847 -0.708361482390377 0.205420888402579 0.939373455678297 0.0072008115785923 1.03661245487694
"6579" 918 950.212689387768 0.0778765347825688 2.71158550000767 0.291058787044114 -0.706098014592188 0.199642331613592 1.05950364648016 0.00702183551090663 0.966099495673413
"6580" 906 950.215215395903 0.079586345498831 2.72624527209239 0.293813133319685 -0.690926745904889 0.201636250854614 1.08180608631647 0.00986746122691133 0.953468209433501
"6581" 961 950.215671945449 0.0795086516546476 2.72339936317218 0.294399917464976 -0.692648238920352 0.196557537777748 0.980973318889991 0.00220706754670571 1.01134934770384
"6582" 942 950.216852024792 0.0820357480458035 2.71981627708182 0.292169347629715 -0.689641569904062 0.195036599002491 1.01471774022326 0.001708552401641 0.991352655967654
"6583" 985 950.215702683099 0.0819449677225737 2.72429311300242 0.289514358556601 -0.700947055895194 0.196052076967352 0.939650729640104 0.00688310044953154 1.03660673804767
"6584" 950 950.214724542241 0.0826711129255196 2.70788109336215 0.281834610294105 -0.700327467025923 0.196390867047637 1.00038524000155 0.000156142143016196 0.999774025242196
"6585" 930 950.217017748844 0.081859470977374 2.71659447846913 0.29047053484822 -0.705830275524255 0.204766961785541 1.03695071819899 0.00446568408526641 0.978723789017439
"6586" 937 950.221273851151 0.0806220804195353 2.72528929147836 0.296282504797113 -0.71024629251018 0.208759707805123 1.02407760820612 0.00294616450778481 0.986086110451341
"6587" 943 950.22436133788 0.0780903256534587 2.72345179982223 0.289356301767866 -0.717269146260148 0.202347613516002 1.01313969127117 0.00154876272093693 0.992397204668897
"6588" 996 950.224410007453 0.0797113179755833 2.72522077135056 0.290430023172656 -0.71693974218486 0.198639281574007 0.920646906814688 0.00904134614254712 1.04817345198719
"6589" 934 950.223012933958 0.079208754179585 2.72404463773047 0.290742835470994 -0.722627201264102 0.191597898491119 1.02983847921391 0.0033262091176433 0.982927152138878
"6590" 928 950.226045709099 0.0788969240806702 2.72554587447699 0.290835219499096 -0.716019182747244 0.189955667739791 1.04094072295407 0.00455845512509206 0.976609727959505
"6591" 939 950.229239791458 0.0806133655400204 2.7290037166694 0.295228441817734 -0.722108574407689 0.188964375305634 1.02055654126598 0.00226740713295387 0.988182599186358
"6592" 957 950.227491941663 0.0773280176192075 2.71641363978595 0.287328108478129 -0.719399802253076 0.189379570008783 0.987819690713043 0.00134424507183718 1.00712724912273
"6593" 931 950.229755316282 0.0771393433866711 2.71529908814915 0.287417309544746 -0.725895435521676 0.187465360745127 1.03553129006257 0.00389121449160976 0.979763046559322
"6594" 1025 950.23133972504 0.0758953766124948 2.7186648016269 0.288585321476476 -0.719709010058334 0.186594076742428 0.873578289362416 0.0132776816123032 1.0786846919789
"6595" 944 950.231715231797 0.0731967647762557 2.71110884881131 0.287112653366113 -0.71346751549908 0.194082645953879 1.01130036096567 0.00129563200618307 0.993441899347385
"6596" 942 950.229925329525 0.0718826907758374 2.70331456367234 0.285138215613555 -0.71230749915389 0.199786655753524 1.01493926338318 0.0017545357406168 0.991339016894599
"6597" 949 950.230501769653 0.073481798963701 2.70575125577285 0.283985978409774 -0.720166014162959 0.201100353346558 1.00222958510406 0.000291796867421162 0.998705049177687
"6598" 963 950.231608482138 0.0730929883547101 2.7013657929434 0.283224941967942 -0.722699095264903 0.204694285408826 0.97711473126843 0.00270964438463937 1.01343713617174
"6599" 915 950.232243773908 0.0754518886343356 2.6978168433824 0.285480723619787 -0.730733117477559 0.203846034125788 1.06619612013583 0.00786837370591168 0.962922491838436
"6600" 1005 950.230823061564 0.076430020737841 2.68968229287863 0.284159182058451 -0.735728258005141 0.204111028486489 0.904774947448387 0.0110017720545398 1.05763776085686
"6601" 874 950.231131138871 0.0768679620066296 2.6918192621988 0.285199006613564 -0.729264215599269 0.207701554192672 1.14818364840099 0.0180356140211755 0.919776222183432
"6602" 975 950.235129041974 0.0789561634466633 2.69129799614541 0.287585783542098 -0.725136998267843 0.209871876656276 0.956022920558224 0.00531120572383741 1.02606183480398
"6603" 874 950.239866755962 0.0796739139992503 2.70600521119881 0.295659517530622 -0.72943267095675 0.209843471003678 1.14824180547524 0.0181531025732617 0.919767766620613
