"K" "lambda" "c" "fitness"
"665" 950 1.5 -2 0.836429646813316
"666" 950 1.5 -2 0.836429646813316
"667" 950 1.5 -2 0.836429646813316
"668" 950 1.5 -2 0.836429646813316
"669" 950 1.5 -2 0.836429646813316
"670" 950 1.5 -2 0.836429646813316
"671" 950 1.5 -2 0.836429646813316
"672" 950 1.5 -2 0.836429646813316
"673" 950 1.5 -2 0.836429646813316
"674" 950 1.5 -2 0.836429646813316
"675" 950 1.5 -2 0.836429646813316
"676" 950 1.5 -2 0.836429646813316
"677" 950 1.5 -2 0.836429646813316
"678" 950 1.5 -2 0.836429646813316
"679" 950 1.5 -2 0.836429646813316
"680" 950 1.5 -2 0.836429646813316
"681" 950 1.5 -2 0.836429646813316
"682" 950 1.5 -2 0.836429646813316
"683" 950 1.5 -2 0.836429646813316
"684" 950 1.5 -2 0.836429646813316
"685" 950 1.5 -2 0.836429646813316
"686" 950 1.5 -2 0.836429646813316
"687" 950 1.5 -2 0.836429646813316
"688" 950 1.5 -2 0.836429646813316
"689" 950 1.5 -2 0.836429646813316
"690" 950 1.5 -2 0.836429646813316
"691" 950 1.5 -2 0.836429646813316
"692" 950 1.5 -2 0.836429646813316
"693" 950 1.5 -2 0.836429646813316
"694" 950 1.5 -2 0.836429646813316
"695" 950 1.5 -2 0.836429646813316
"696" 950 1.5 -2 0.836429646813316
"697" 950 1.5 -2 0.836429646813316
"698" 950 1.5 -2 0.836429646813316
"699" 950 1.5 -2 0.836429646813316
"700" 950 1.5 -2 0.836429646813316
"701" 950 1.5 -2 0.836429646813316
"702" 950 1.5 -2 0.836429646813316
"703" 950 1.5 -2 0.836429646813316
"704" 950 1.5 -2 0.836429646813316
"705" 950 1.5 -2 0.836429646813316
"706" 950 1.5 -2 0.836429646813316
"707" 950 1.5 -2 0.836429646813316
"708" 950 1.5 -2 0.836429646813316
"709" 950 1.5 -2 0.836429646813316
"710" 950 1.5 -2 0.836429646813316
"711" 950 1.5 -2 0.836429646813316
"712" 950 1.5 -2 0.836429646813316
"713" 950 1.5 -2 0.836429646813316
"714" 950 1.5 -2 0.836429646813316
"715" 950 1.5 -2 0.836429646813316
"716" 950 1.5 -2 0.836429646813316
"717" 950 1.5 -2 0.836429646813316
"718" 950 1.5 -2 0.836429646813316
"719" 950 1.5 -2 0.836429646813316
"720" 950 1.5 -2 0.836429646813316
"721" 950 1.5 -2 0.836429646813316
"722" 950 1.5 -2 0.836429646813316
"723" 950 1.5 -2 0.836429646813316
"724" 950 1.5 -2 0.836429646813316
"725" 950 1.5 -2 0.836429646813316
"726" 950 1.5 -2 0.836429646813316
"727" 950 1.5 -2 0.836429646813316
"728" 950 1.5 -2 0.836429646813316
"729" 950 1.5 -2 0.836429646813316
"730" 950 1.5 -2 0.836429646813316
"731" 950 1.5 -2 0.836429646813316
"732" 950 1.5 -2 0.836429646813316
"733" 950 1.5 -2 0.836429646813316
"734" 950 1.5 -2 0.836429646813316
"735" 950 1.5 -2 0.836429646813316
"736" 950 1.5 -2 0.836429646813316
"737" 950 1.5 -2 0.836429646813316
"738" 950 1.5 -2 0.836429646813316
"739" 950 1.5 -2 0.836429646813316
"740" 950 1.5 -2 0.836429646813316
"741" 950 1.5 -2 0.836429646813316
"742" 950 1.5 -2 0.836429646813316
"743" 950 1.5 -2 0.836429646813316
"744" 950 1.5 -2 0.836429646813316
"745" 950 1.5 -2 0.836429646813316
"746" 950 1.5 -2 0.836429646813316
"747" 950 1.5 -2 0.836429646813316
"748" 950 1.5 -2 0.836429646813316
"749" 950 1.5 -2 0.836429646813316
"750" 950 1.5 -2 0.836429646813316
"751" 950 1.5 -2 0.836429646813316
"752" 950 1.5 -2 0.836429646813316
"753" 950 1.5 -2 0.836429646813316
"754" 950 1.5 -2 0.836429646813316
"755" 950 1.5 -2 0.836429646813316
"756" 950 1.5 -2 0.836429646813316
"757" 950 1.5 -2 0.836429646813316
"758" 950 1.5 -2 0.836429646813316
"759" 950 1.5 -2 0.836429646813316
"760" 950 1.5 -2 0.836429646813316
"761" 950 1.5 -2 0.836429646813316
"762" 950 1.5 -2 0.836429646813316
"763" 950 1.5 -2 0.836429646813316
"764" 950 1.5 -2 0.836429646813316
"765" 950 1.5 -2 0.836429646813316
"766" 950 1.5 -2 0.836429646813316
"767" 950 1.5 -2 0.836429646813316
"768" 950 1.5 -2 0.836429646813316
"769" 950 1.5 -2 0.836429646813316
"770" 950 1.5 -2 0.836429646813316
"771" 950 1.5 -2 0.836429646813316
"772" 950 1.5 -2 0.836429646813316
"773" 950 1.5 -2 0.836429646813316
"774" 950 1.5 -2 0.836429646813316
"775" 950 1.5 -2 0.836429646813316
"776" 950 1.5 -2 0.836429646813316
"777" 950 1.5 -2 0.836429646813316
"778" 950 1.5 -2 0.836429646813316
"779" 950 1.5 -2 0.836429646813316
"780" 950 1.5 -2 0.836429646813316
"781" 950 1.5 -2 0.836429646813316
"782" 950 1.5 -2 0.836429646813316
"783" 950 1.5 -2 0.836429646813316
"784" 950 1.5 -2 0.836429646813316
"785" 950 1.5 -2 0.836429646813316
"786" 950 1.5 -2 0.836429646813316
"787" 950 1.5 -2 0.836429646813316
"788" 950 1.5 -2 0.836429646813316
"789" 950 1.5 -2 0.836429646813316
"790" 950 1.5 -2 0.836429646813316
"791" 950 1.5 -2 0.836429646813316
"792" 950 1.5 -2 0.836429646813316
"793" 950 1.5 -2 0.836429646813316
"794" 950 1.5 -2 0.836429646813316
"795" 950 1.5 -2 0.836429646813316
"796" 950 1.5 -2 0.836429646813316
"797" 950 1.5 -2 0.836429646813316
"798" 950 1.5 -2 0.836429646813316
"799" 950 1.5 -2 0.836429646813316
"800" 950 1.5 -2 0.836429646813316
"801" 950 1.5 -2 0.836429646813316
"802" 950 1.5 -2 0.836429646813316
"803" 950 1.5 -2 0.836429646813316
"804" 950 1.5 -2 0.836429646813316
"805" 950 1.5 -2 0.836429646813316
"806" 950 1.5 -2 0.836429646813316
"807" 950 1.5 -2 0.836429646813316
"808" 950 1.5 -2 0.836429646813316
"809" 950 1.5 -2 0.836429646813316
"810" 950 1.5 -2 0.836429646813316
"811" 950 1.5 -2 0.836429646813316
"812" 950 1.5 -2 0.836429646813316
"813" 950 1.5 -2 0.836429646813316
"814" 950 1.5 -2 0.836429646813316
"815" 950 1.5 -2 0.836429646813316
"816" 950 1.5 -2 0.836429646813316
"817" 950 1.5 -2 0.836429646813316
"818" 950 1.5 -2 0.836429646813316
"819" 950 1.5 -2 0.836429646813316
"820" 950 1.5 -2 0.836429646813316
"821" 950 1.5 -2 0.836429646813316
"822" 950 1.5 -2 0.836429646813316
"823" 950 1.5 -2 0.836429646813316
"824" 950 1.5 -2 0.836429646813316
"825" 950 1.5 -2 0.836429646813316
"826" 950 1.5 -2 0.836429646813316
"827" 950 1.5 -2 0.836429646813316
"828" 950 1.5 -2 0.836429646813316
"829" 950 1.5 -2 0.836429646813316
"830" 950 1.5 -2 0.836429646813316
"831" 950 1.5 -2 0.836429646813316
"832" 950 1.5 -2 0.836429646813316
"833" 950 1.5 -2 0.836429646813316
"834" 950 1.5 -2 0.836429646813316
"835" 950 1.5 -2 0.836429646813316
"836" 950 1.5 -2 0.836429646813316
"837" 950 1.5 -2 0.836429646813316
"838" 950 1.5 -2 0.836429646813316
"839" 950 1.5 -2 0.836429646813316
"840" 950 1.5 -2 0.836429646813316
"841" 950 1.5 -2 0.836429646813316
"842" 950 1.5 -2 0.836429646813316
"843" 950 1.5 -2 0.836429646813316
"844" 950 1.5 -2 0.836429646813316
"845" 950 1.5 -2 0.836429646813316
"846" 950 1.5 -2 0.836429646813316
"847" 950 1.5 -2 0.836429646813316
"848" 950 1.5 -2 0.836429646813316
"849" 950 1.5 -2 0.836429646813316
"850" 950 1.5 -2 0.836429646813316
"851" 950 1.5 -2 0.836429646813316
"852" 950 1.5 -2 0.836429646813316
"853" 950 1.5 -2 0.836429646813316
"854" 950 1.5 -2 0.836429646813316
"855" 950 1.5 -2 0.836429646813316
"856" 950 1.5 -2 0.836429646813316
"857" 950 1.5 -2 0.836429646813316
"858" 950 1.5 -2 0.836429646813316
"859" 950 1.5 -2 0.836429646813316
"860" 950 1.5 -2 0.836429646813316
"861" 950 1.5 -2 0.836429646813316
"862" 950 1.5 -2 0.836429646813316
"863" 950 1.5 -2 0.836429646813316
"864" 950 1.5 -2 0.836429646813316
"865" 950 1.5 -2 0.836429646813316
"866" 950 1.5 -2 0.836429646813316
"867" 950 1.5 -2 0.836429646813316
"868" 950 1.5 -2 0.836429646813316
"869" 950 1.5 -2 0.836429646813316
"870" 950 1.5 -2 0.836429646813316
"871" 950 1.5 -2 0.836429646813316
"872" 950 1.5 -2 0.836429646813316
"873" 950 1.5 -2 0.836429646813316
"874" 950 1.5 -2 0.836429646813316
"875" 950 1.5 -2 0.836429646813316
"876" 950 1.5 -2 0.836429646813316
"877" 950 1.5 -2 0.836429646813316
"878" 950 1.5 -2 0.836429646813316
"879" 950 1.5 -2 0.836429646813316
"880" 950 1.5 -2 0.836429646813316
"881" 950 1.5 -2 0.836429646813316
"882" 950 1.5 -2 0.836429646813316
"883" 950 1.5 -2 0.836429646813316
"884" 950 1.5 -2 0.836429646813316
"885" 950 1.5 -2 0.836429646813316
"886" 950 1.5 -2 0.836429646813316
"887" 950 1.5 -2 0.836429646813316
"888" 950 1.5 -2 0.836429646813316
"889" 950 1.5 -2 0.836429646813316
"890" 950 1.5 -2 0.836429646813316
"891" 950 1.5 -2 0.836429646813316
"892" 950 1.5 -2 0.836429646813316
"893" 950 1.5 -2 0.836429646813316
"894" 950 1.5 -2 0.836429646813316
"895" 950 1.5 -2 0.836429646813316
"896" 950 1.5 -2 0.836429646813316
"897" 950 1.5 -2 0.836429646813316
"898" 950 1.5 -2 0.836429646813316
"899" 950 1.5 -2 0.836429646813316
"900" 950 1.5 -2 0.836429646813316
"901" 950 1.5 -2 0.836429646813316
"902" 950 1.5 -2 0.836429646813316
"903" 950 1.5 -2 0.836429646813316
"904" 950 1.5 -2 0.836429646813316
"905" 950 1.5 -2 0.836429646813316
"906" 950 1.5 -2 0.836429646813316
"907" 950 1.5 -2 0.836429646813316
"908" 950 1.5 -2 0.836429646813316
"909" 950 1.5 -2 0.836429646813316
"910" 950 1.5 -2 0.836429646813316
"911" 950 1.5 -2 0.836429646813316
"912" 950 1.5 -2 0.836429646813316
"913" 950 1.5 -2 0.836429646813316
"914" 950 1.5 -2 0.836429646813316
"915" 950 1.5 -2 0.836429646813316
"916" 950 1.5 -2 0.836429646813316
"917" 950 1.5 -2 0.836429646813316
"918" 950 1.5 -2 0.836429646813316
"919" 950 1.5 -2 0.836429646813316
"920" 950 1.5 -2 0.836429646813316
"921" 950 1.5 -2 0.836429646813316
"922" 950 1.5 -2 0.836429646813316
"923" 950 1.5 -2 0.836429646813316
"924" 950 1.5 -2 0.836429646813316
"925" 950 1.5 -2 0.836429646813316
"926" 950 1.5 -2 0.836429646813316
"927" 950 1.5 -2 0.836429646813316
"928" 950 1.5 -2 0.836429646813316
"929" 950 1.5 -2 0.836429646813316
"930" 950 1.5 -2 0.836429646813316
"931" 950 1.5 -2 0.836429646813316
"932" 950 1.5 -2 0.836429646813316
"933" 950 1.5 -2 0.836429646813316
"934" 950 1.5 -2 0.836429646813316
"935" 950 1.5 -2 0.836429646813316
"936" 950 1.5 -2 0.836429646813316
"937" 950 1.5 -2 0.836429646813316
"938" 950 1.5 -2 0.836429646813316
"939" 950 1.5 -2 0.836429646813316
"940" 950 1.5 -2 0.836429646813316
"941" 950 1.5 -2 0.836429646813316
"942" 950 1.5 -2 0.836429646813316
"943" 950 1.5 -2 0.836429646813316
"944" 950 1.5 -2 0.836429646813316
"945" 950 1.5 -2 0.836429646813316
"946" 950 1.5 -2 0.836429646813316
"947" 950 1.5 -2 0.836429646813316
"948" 950 1.5 -2 0.836429646813316
"949" 950 1.5 -2 0.836429646813316
"950" 950 1.5 -2 0.836429646813316
"951" 950 1.5 -2 0.836429646813316
"952" 950 1.5 -2 0.836429646813316
"953" 950 1.5 -2 0.836429646813316
"954" 950 1.5 -2 0.836429646813316
"955" 950 1.5 -2 0.836429646813316
"956" 950 1.5 -2 0.836429646813316
"957" 950 1.5 -2 0.836429646813316
"958" 950 1.5 -2 0.836429646813316
"959" 950 1.5 -2 0.836429646813316
"960" 950 1.5 -2 0.836429646813316
"961" 950 1.5 -2 0.836429646813316
"962" 950 1.5 -2 0.836429646813316
"963" 950 1.5 -2 0.836429646813316
"964" 950 1.5 -2 0.836429646813316
"965" 950 1.5 -2 0.836429646813316
"966" 950 1.5 -2 0.836429646813316
"967" 950 1.5 -2 0.836429646813316
"968" 950 1.5 -2 0.836429646813316
"969" 950 1.5 -2 0.836429646813316
"970" 950 1.5 -2 0.836429646813316
"971" 950 1.5 -2 0.836429646813316
"972" 950 1.5 -2 0.836429646813316
"973" 950 1.5 -2 0.836429646813316
"974" 950 1.5 -2 0.836429646813316
"975" 950 1.5 -2 0.836429646813316
"976" 950 1.5 -2 0.836429646813316
"977" 950 1.5 -2 0.836429646813316
"978" 950 1.5 -2 0.836429646813316
"979" 950 1.5 -2 0.836429646813316
"980" 950 1.5 -2 0.836429646813316
"981" 950 1.5 -2 0.836429646813316
"982" 950 1.5 -2 0.836429646813316
"983" 950 1.5 -2 0.836429646813316
"984" 950 1.5 -2 0.836429646813316
"985" 950 1.5 -2 0.836429646813316
"986" 950 1.5 -2 0.836429646813316
"987" 950 1.5 -2 0.836429646813316
"988" 950 1.5 -2 0.836429646813316
"989" 950 1.5 -2 0.836429646813316
"990" 950 1.5 -2 0.836429646813316
"991" 950 1.5 -2 0.836429646813316
"992" 950 1.5 -2 0.836429646813316
"993" 950 1.5 -2 0.836429646813316
"994" 950 1.5 -2 0.836429646813316
"995" 950 1.5 -2 0.836429646813316
"996" 950 1.5 -2 0.836429646813316
"997" 950 1.5 -2 0.836429646813316
"998" 950 1.5 -2 0.836429646813316
"999" 950 1.5 -2 0.836429646813316
"1000" 950 1.5 -2 0.836429646813316
